rec_id,city,budget,purpose,focus,car_id,car_name,brand_name,energy_type,price,category,range,power,rank,match_score
1746,郑州,20-30万,通勤,"价格,性价比,动力,续航",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.68
1747,郑州,20-30万,通勤,"价格,性价比,动力,续航",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,5.84
1748,郑州,20-30万,通勤,"价格,性价比,动力,续航",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.61
1749,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.81
1750,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.36
1751,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,7.94
1752,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.45
1753,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",35,L6,理想,增程,299800,SUV,130.0,85.0,5,6.85
1754,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.67
1755,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.06
1756,郑州,20-30万,家用,"舒适性,价格,性价比,智能化",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.6
1757,郑州,20-30万,商务,"智能化,续航,价格,性价比",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.13
1758,郑州,20-30万,商务,"智能化,续航,价格,性价比",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.54
1759,郑州,20-30万,商务,"智能化,续航,价格,性价比",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,8.03
1760,郑州,20-30万,商务,"智能化,续航,价格,性价比",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.49
1761,郑州,20-30万,商务,"智能化,续航,价格,性价比",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,7.0
1762,郑州,20-30万,商务,"智能化,续航,价格,性价比",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.66
1763,郑州,20-30万,商务,"智能化,续航,价格,性价比",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,5.83
1764,郑州,20-30万,商务,"智能化,续航,价格,性价比",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.37
1765,郑州,20-30万,长途,"智能化,性价比,品牌,价格",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.93
1766,郑州,20-30万,长途,"智能化,性价比,品牌,价格",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.49
1767,郑州,20-30万,长途,"智能化,性价比,品牌,价格",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,8.0
1768,郑州,20-30万,长途,"智能化,性价比,品牌,价格",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.49
1769,郑州,20-30万,长途,"智能化,性价比,品牌,价格",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,6.82
1770,郑州,20-30万,长途,"智能化,性价比,品牌,价格",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.32
1771,郑州,20-30万,长途,"智能化,性价比,品牌,价格",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,6.06
1772,郑州,20-30万,长途,"智能化,性价比,品牌,价格",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.65
1773,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,8.84
1774,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.59
1775,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",35,L6,理想,增程,299800,SUV,130.0,85.0,3,7.91
1776,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.36
1777,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",41,M5,问界,增程,294800,SUV,200.0,142.0,5,6.95
1778,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,6,6.35
1779,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",48,X,极氪,纯电动,219000,SUV,670.0,200.0,7,5.97
1780,郑州,20-30万,越野,"品牌,动力,舒适性,性价比",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,8,5.62
1781,郑州,30万以上,通勤,"空间,动力,品牌,价格",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.95
1782,郑州,30万以上,通勤,"空间,动力,品牌,价格",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.63
1783,郑州,30万以上,通勤,"空间,动力,品牌,价格",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,8.11
1784,郑州,30万以上,通勤,"空间,动力,品牌,价格",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.45
1785,郑州,30万以上,通勤,"空间,动力,品牌,价格",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.82
1786,郑州,30万以上,通勤,"空间,动力,品牌,价格",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.59
1787,郑州,30万以上,通勤,"空间,动力,品牌,价格",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.05
1788,郑州,30万以上,通勤,"空间,动力,品牌,价格",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.32
1789,郑州,30万以上,家用,"空间,续航,性价比,智能化",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,9.14
1790,郑州,30万以上,家用,"空间,续航,性价比,智能化",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.52
1791,郑州,30万以上,家用,"空间,续航,性价比,智能化",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,8.05
1792,郑州,30万以上,家用,"空间,续航,性价比,智能化",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.61
1793,郑州,30万以上,家用,"空间,续航,性价比,智能化",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.81
1794,郑州,30万以上,家用,"空间,续航,性价比,智能化",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.55
1795,郑州,30万以上,家用,"空间,续航,性价比,智能化",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.05
1796,郑州,30万以上,家用,"空间,续航,性价比,智能化",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.68
1797,郑州,30万以上,商务,"动力,续航,价格,舒适性",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.91
1798,郑州,30万以上,商务,"动力,续航,价格,舒适性",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,2,8.32
1799,郑州,30万以上,商务,"动力,续航,价格,舒适性",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,3,7.85
1800,郑州,30万以上,商务,"动力,续航,价格,舒适性",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,4,7.46
1801,郑州,30万以上,商务,"动力,续航,价格,舒适性",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,5,7.13
1802,郑州,30万以上,商务,"动力,续航,价格,舒适性",44,M8,问界,增程,379800,MPV,200.0,140.0,6,6.35
1803,郑州,30万以上,商务,"动力,续航,价格,舒适性",46,001,极氪,纯电动,319000,轿车,741.0,310.0,7,6.02
1804,郑州,30万以上,商务,"动力,续航,价格,舒适性",50,001 FR,极氪,纯电动,789000,轿车,550.0,1247.0,8,5.51
1805,郑州,30万以上,长途,"价格,动力,舒适性,品牌",70,YU7 Pro,小米,纯电动,364900,SUV,830.0,320.0,1,9.18
1806,郑州,30万以上,长途,"价格,动力,舒适性,品牌",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,2,8.56
1807,郑州,30万以上,长途,"价格,动力,舒适性,品牌",46,001,极氪,纯电动,319000,轿车,741.0,310.0,3,8.02
1808,郑州,30万以上,长途,"价格,动力,舒适性,品牌",128,Model S,特斯拉,纯电动,853900,轿车,715.0,371.0,4,7.49
1809,郑州,30万以上,长途,"价格,动力,舒适性,品牌",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,5,7.15
1810,郑州,30万以上,长途,"价格,动力,舒适性,品牌",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,6,6.4
1811,郑州,30万以上,长途,"价格,动力,舒适性,品牌",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,7,5.88
1812,郑州,30万以上,长途,"价格,动力,舒适性,品牌",67,SU7 Max,小米,纯电动,334900,轿车,700.0,425.0,8,5.59
1813,郑州,30万以上,越野,"空间,智能化,舒适性,价格",19,坦克500,长城,油电混动,365000,SUV,0,180.0,1,8.96
1814,郑州,30万以上,越野,"空间,智能化,舒适性,价格",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,2,8.4
1815,郑州,30万以上,越野,"空间,智能化,舒适性,价格",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,3,8.07
1816,郑州,30万以上,越野,"空间,智能化,舒适性,价格",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,4,7.36
1817,郑州,30万以上,越野,"空间,智能化,舒适性,价格",31,L7,理想,增程,349800,SUV,210.0,110.0,5,6.96
1818,郑州,30万以上,越野,"空间,智能化,舒适性,价格",32,L8,理想,增程,369800,SUV,210.0,110.0,6,6.57
1819,郑州,30万以上,越野,"空间,智能化,舒适性,价格",33,L9,理想,增程,444800,SUV,210.0,110.0,7,6.09
1820,郑州,30万以上,越野,"空间,智能化,舒适性,价格",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,8,5.51
1821,长沙,5-10万,通勤,"智能化,空间,动力,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.81
1822,长沙,5-10万,通勤,"智能化,空间,动力,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.65
1823,长沙,5-10万,通勤,"智能化,空间,动力,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.1
1824,长沙,5-10万,通勤,"智能化,空间,动力,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.35
1825,长沙,5-10万,家用,"品牌,续航,价格,动力",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.18
1826,长沙,5-10万,家用,"品牌,续航,价格,动力",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.4
1827,长沙,5-10万,家用,"品牌,续航,价格,动力",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.98
1828,长沙,5-10万,家用,"品牌,续航,价格,动力",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.32
1829,长沙,5-10万,商务,"品牌,动力,舒适性,空间",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.86
1830,长沙,5-10万,商务,"品牌,动力,舒适性,空间",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.68
1831,长沙,5-10万,商务,"品牌,动力,舒适性,空间",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.95
1832,长沙,5-10万,商务,"品牌,动力,舒适性,空间",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.42
1833,长沙,5-10万,长途,"价格,续航,空间,品牌",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,1,9.09
1834,长沙,5-10万,长途,"价格,续航,空间,品牌",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,2,8.45
1835,长沙,5-10万,长途,"价格,续航,空间,品牌",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,3,8.02
1836,长沙,5-10万,长途,"价格,续航,空间,品牌",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,4,7.37
1837,长沙,5-10万,越野,"空间,品牌,舒适性,价格",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.07
1838,长沙,5-10万,越野,"空间,品牌,舒适性,价格",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.49
1839,长沙,5-10万,越野,"空间,品牌,舒适性,价格",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.92
1840,长沙,5-10万,越野,"空间,品牌,舒适性,价格",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.62
1841,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.0
1842,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.67
1843,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,8.11
1844,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.59
1845,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.95
1846,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.52
1847,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,6.0
1848,长沙,10-20万,通勤,"智能化,性价比,品牌,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.37
1849,长沙,10-20万,家用,"智能化,动力,舒适性,续航",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,8.99
1850,长沙,10-20万,家用,"智能化,动力,舒适性,续航",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.63
1851,长沙,10-20万,家用,"智能化,动力,舒适性,续航",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,7.82
1852,长沙,10-20万,家用,"智能化,动力,舒适性,续航",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.58
1853,长沙,10-20万,家用,"智能化,动力,舒适性,续航",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.82
1854,长沙,10-20万,家用,"智能化,动力,舒适性,续航",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.57
1855,长沙,10-20万,家用,"智能化,动力,舒适性,续航",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,5.82
1856,长沙,10-20万,家用,"智能化,动力,舒适性,续航",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.64
1857,长沙,10-20万,商务,"空间,续航,品牌,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.19
1858,长沙,10-20万,商务,"空间,续航,品牌,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.63
1859,长沙,10-20万,商务,"空间,续航,品牌,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,3,7.88
1860,长沙,10-20万,商务,"空间,续航,品牌,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,4,7.51
1861,长沙,10-20万,商务,"空间,续航,品牌,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,5,7.03
1862,长沙,10-20万,商务,"空间,续航,品牌,舒适性",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,6,6.65
1863,长沙,10-20万,商务,"空间,续航,品牌,舒适性",20,欧拉好猫,长城,纯电动,134800,轿车,401.0,105.0,7,5.85
1864,长沙,10-20万,商务,"空间,续航,品牌,舒适性",21,艾瑞泽8,奇瑞,燃油,122900,轿车,0,156.0,8,5.59
1865,长沙,10-20万,长途,"动力,品牌,价格,舒适性",56,C01,零跑,纯电动,179800,轿车,717.0,200.0,1,8.84
1866,长沙,10-20万,长途,"动力,品牌,价格,舒适性",57,C11,零跑,纯电动,189800,SUV,650.0,200.0,2,8.54
1867,长沙,10-20万,长途,"动力,品牌,价格,舒适性",63,GT,哪吒,纯电动,179800,轿车,580.0,170.0,3,8.01
1868,长沙,10-20万,长途,"动力,品牌,价格,舒适性",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,4,7.59
1869,长沙,10-20万,长途,"动力,品牌,价格,舒适性",60,C10,零跑,纯电动,148800,SUV,520.0,160.0,5,7.11
1870,长沙,10-20万,长途,"动力,品牌,价格,舒适性",40,Mona M03,小鹏,纯电动,154800,轿车,515.0,170.0,6,6.52
1871,长沙,10-20万,长途,"动力,品牌,价格,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,7,6.04
1872,长沙,10-20万,长途,"动力,品牌,价格,舒适性",59,S01,零跑,纯电动,129800,跑车,510.0,170.0,8,5.38
1873,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,1,9.0
1874,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",7,博越L,吉利,燃油,148200,SUV,0,160.0,2,8.35
1875,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,3,8.06
1876,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",12,UNI-K,长安,燃油,167400,SUV,0,233.0,4,7.7
1877,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",14,深蓝S7,长安,增程,183900,SUV,200.0,160.0,5,6.82
1878,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",16,哈弗H6,长城,燃油,129350,SUV,0,135.0,6,6.46
1879,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",17,哈弗枭龙MAX,长城,插电混动,159800,SUV,81.0,150.0,7,5.81
1880,长沙,10-20万,越野,"续航,舒适性,品牌,性价比",22,瑞虎8 PRO,奇瑞,燃油,156400,SUV,0,187.0,8,5.33
1881,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.0
1882,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.68
1883,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.2
1884,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.34
1885,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.18
1886,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.64
1887,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.11
1888,长沙,20-30万,通勤,"续航,品牌,智能化,舒适性",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.59
1889,长沙,20-30万,家用,"价格,性价比,续航,舒适性",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.13
1890,长沙,20-30万,家用,"价格,性价比,续航,舒适性",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.7
1891,长沙,20-30万,家用,"价格,性价比,续航,舒适性",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,7.81
1892,长沙,20-30万,家用,"价格,性价比,续航,舒适性",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.34
1893,长沙,20-30万,家用,"价格,性价比,续航,舒适性",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.11
1894,长沙,20-30万,家用,"价格,性价比,续航,舒适性",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.34
1895,长沙,20-30万,家用,"价格,性价比,续航,舒适性",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,5.85
1896,长沙,20-30万,家用,"价格,性价比,续航,舒适性",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.54
1897,长沙,20-30万,商务,"价格,续航,舒适性,空间",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.93
1898,长沙,20-30万,商务,"价格,续航,舒适性,空间",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.55
1899,长沙,20-30万,商务,"价格,续航,舒适性,空间",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,8.0
1900,长沙,20-30万,商务,"价格,续航,舒适性,空间",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.59
1901,长沙,20-30万,商务,"价格,续航,舒适性,空间",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,7.13
1902,长沙,20-30万,商务,"价格,续航,舒适性,空间",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.54
1903,长沙,20-30万,商务,"价格,续航,舒适性,空间",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,6.18
1904,长沙,20-30万,商务,"价格,续航,舒适性,空间",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.66
1905,长沙,20-30万,长途,"价格,智能化,舒适性,续航",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,8.96
1906,长沙,20-30万,长途,"价格,智能化,舒适性,续航",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.54
1907,长沙,20-30万,长途,"价格,智能化,舒适性,续航",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,7.94
1908,长沙,20-30万,长途,"价格,智能化,舒适性,续航",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.65
1909,长沙,20-30万,长途,"价格,智能化,舒适性,续航",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,6.83
1910,长沙,20-30万,长途,"价格,智能化,舒适性,续航",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.54
1911,长沙,20-30万,长途,"价格,智能化,舒适性,续航",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,6.12
1912,长沙,20-30万,长途,"价格,智能化,舒适性,续航",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.65
1913,长沙,20-30万,越野,"智能化,价格,性价比,动力",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,8.89
1914,长沙,20-30万,越野,"智能化,价格,性价比,动力",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.46
